timestamp,question,question_num,answer,is_correct,choice
2018-02-08 20:09:51,Which of these activists is the subject of a song by John Lennon and Yoko Ono?,9,"Martin Luther King, Jr.",False,B
2018-02-08 20:09:51,Which of these activists is the subject of a song by John Lennon and Yoko Ono?,9,Bobby Seale,False,C
2018-02-08 20:10:36,The U.S. flag bearer for the 2018 Olympics is a medalist in what event?,10,Figure skating,False,A
2018-02-08 20:10:36,The U.S. flag bearer for the 2018 Olympics is a medalist in what event?,10,Speed skating,False,B
2018-02-08 20:10:36,The U.S. flag bearer for the 2018 Olympics is a medalist in what event?,10,Luge,True,C
2018-02-08 20:12:32,Which of these people was born with the same name as a famous ketchup?,11,Henry Ford,False,A
2018-02-08 20:12:32,Which of these people was born with the same name as a famous ketchup?,11,Karl Marx,False,B
2018-02-08 20:12:32,Which of these people was born with the same name as a famous ketchup?,11,Henry Kissinger,True,C
2018-02-09 02:06:11,What form of energy do batteries provide?,1,Synergy,False,A
2018-02-09 02:06:11,What form of energy do batteries provide?,1,Emotional,False,B
2018-02-09 02:06:11,What form of energy do batteries provide?,1,Electrical,True,C
2018-02-09 02:07:05,Which “Rose” was the lead singer of Guns N' Roses?,2,Pete,False,A
2018-02-09 02:07:05,Which “Rose” was the lead singer of Guns N' Roses?,2,Jalen,False,B
2018-02-09 02:07:05,Which “Rose” was the lead singer of Guns N' Roses?,2,Axl,True,C
2018-02-09 02:08:18,"In a best-selling Little Golden Book, who was “The Monster at The End of This Book”?",3,Sesame Street's Grover,True,A
2018-02-09 02:08:18,"In a best-selling Little Golden Book, who was “The Monster at The End of This Book”?",3,Dracula,False,B
2018-02-09 02:08:18,"In a best-selling Little Golden Book, who was “The Monster at The End of This Book”?",3,The reader,False,C
2018-02-09 02:08:38,“Embarazada” is the Spanish word for what?,4,Naked,False,A
2018-02-09 02:08:38,“Embarazada” is the Spanish word for what?,4,Pregnant,True,B
2018-02-09 02:08:38,“Embarazada” is the Spanish word for what?,4,Embarrassed,False,C
2018-02-09 02:09:30,Which American car manufacturer first introduced seat belts?,5,Jeep,False,A
2018-02-09 02:09:30,Which American car manufacturer first introduced seat belts?,5,Ford,False,B
2018-02-09 02:09:30,Which American car manufacturer first introduced seat belts?,5,Nash,True,C
2018-02-09 02:10:29,Which of these authors has NOT written a comic book about Black Panther?,6,Roxane Gay,False,A
2018-02-09 02:10:29,Which of these authors has NOT written a comic book about Black Panther?,6,Ta-Nehisi Coates,False,B
2018-02-09 02:10:29,Which of these authors has NOT written a comic book about Black Panther?,6,Cornel West,True,C
2018-02-09 02:12:06,"Last year, Microsoft angered customers by announcing it would eliminate what Windows software?",7,WordPad,False,A
2018-02-09 02:12:06,"Last year, Microsoft angered customers by announcing it would eliminate what Windows software?",7,Solitaire,False,B
2018-02-09 02:12:06,"Last year, Microsoft angered customers by announcing it would eliminate what Windows software?",7,Paint,True,C
2018-02-09 02:12:30,A 1984 Devo album has the same name as a massive 1984 single by what band?,8,The Human League,False,A
2018-02-09 02:12:30,A 1984 Devo album has the same name as a massive 1984 single by what band?,8,Pet Shop Boys,False,B
2018-02-09 02:12:30,A 1984 Devo album has the same name as a massive 1984 single by what band?,8,Tears for Fears,True,C
2018-02-09 02:14:37,"In da Vinci’s “Last Supper,” which disciple is depicted holding a weapon?",10,Peter,True,A
2018-02-09 02:14:37,"In da Vinci’s “Last Supper,” which disciple is depicted holding a weapon?",10,Judas,False,B
2018-02-09 02:14:37,"In da Vinci’s “Last Supper,” which disciple is depicted holding a weapon?",10,John,False,C
2018-02-09 20:05:58,Which term is shorthand for a useful item when changing a flat tire?,1,Surplus,False,A
2018-02-09 20:05:58,Which term is shorthand for a useful item when changing a flat tire?,1,Spare,True,B
2018-02-09 20:05:58,Which term is shorthand for a useful item when changing a flat tire?,1,Supplement,False,C
2018-02-09 20:06:57,Tonga's 2016 Olympic flag bearer became a global viral sensation for dressing how?,2,Oiled up &amp; shirtless,True,A
2018-02-09 20:06:57,Tonga's 2016 Olympic flag bearer became a global viral sensation for dressing how?,2,Com… https://t.co/toEPMAKGXC,False,B
2018-02-09 20:07:57,What Olympic legend was the subject of a song in an Oscar-nominated 1999 film?,3,Brian Boitano,True,A
2018-02-09 20:07:57,What Olympic legend was the subject of a song in an Oscar-nominated 1999 film?,3,Kristi Yamaguchi,False,B
2018-02-09 20:07:57,What Olympic legend was the subject of a song in an Oscar-nominated 1999 film?,3,Michelle Kwan,False,C
2018-02-09 20:09:23,Which of these items would be measured on the Scoville scale?,4,Habanero,True,A
2018-02-09 20:09:23,Which of these items would be measured on the Scoville scale?,4,Typhoon,False,B
2018-02-09 20:09:23,Which of these items would be measured on the Scoville scale?,4,Emerald,False,C
2018-02-09 20:10:48,Which of these iconic African-American leaders was NOT born into slavery?,5,W.E.B. Du Bois,True,A
2018-02-09 20:10:48,Which of these iconic African-American leaders was NOT born into slavery?,5,Frederick Douglass,False,B
2018-02-09 20:10:48,Which of these iconic African-American leaders was NOT born into slavery?,5,Booker T. Washington,False,C
2018-02-09 20:10:59,A cat with what fur pattern is almost always female?,6,Calico,True,A
2018-02-09 20:10:59,A cat with what fur pattern is almost always female?,6,Tuxedo,False,B
2018-02-09 20:10:59,A cat with what fur pattern is almost always female?,6,Tabby,False,C
2018-02-09 20:11:43,Which nation does NOT have a two-word capital city?,7,Brunei,True,A
2018-02-09 20:11:43,Which nation does NOT have a two-word capital city?,7,Ethiopia,False,B
2018-02-09 20:11:43,Which nation does NOT have a two-word capital city?,7,Malaysia,False,C
2018-02-09 20:12:26,"In 2014, an excavation at a New Mexican landfill uncovered what?",8,Flying car prototype,False,A
2018-02-09 20:12:26,"In 2014, an excavation at a New Mexican landfill uncovered what?",8,Lost Picasso sculpture… https://t.co/1m15Yq1n0W,False,B
2018-02-09 20:13:11,The athlete who has competed in the most Olympic games hails from which country?,9,Canada,True,A
2018-02-09 20:13:11,The athlete who has competed in the most Olympic games hails from which country?,9,Finland,False,B
2018-02-09 20:13:11,The athlete who has competed in the most Olympic games hails from which country?,9,Japan,False,C
2018-02-09 20:13:59,Which of these fonts was NOT created by Microsoft?,10,Comic Sans,False,A
2018-02-09 20:13:59,Which of these fonts was NOT created by Microsoft?,10,Verdana,False,B
2018-02-09 20:13:59,Which of these fonts was NOT created by Microsoft?,10,Papyrus,True,C
2018-02-09 20:14:44,"In the first known use of “mammoth” as an adjective, what item was it describing?",11,Hunk of cheese,True,A
2018-02-09 20:14:44,"In the first known use of “mammoth” as an adjective, what item was it describing?",11,Empire State Building,False,B
2018-02-09 20:14:44,"In the first known use of “mammoth” as an adjective, what item was it describing?",11,Dinosaur,False,C
2018-02-09 20:16:13,Which of these countries has a lower gross domestic product than any U.S. state?,12,Ecuador,False,A
2018-02-09 20:16:13,Which of these countries has a lower gross domestic product than any U.S. state?,12,Uzbekistan,False,B
2018-02-09 20:16:13,Which of these countries has a lower gross domestic product than any U.S. state?,12,Iceland,True,C
2018-02-10 02:07:35,"Which of these Olympians is most likely to perform a lutz, axel or toe loop jump?",1,Michael Phelps,False,A
2018-02-10 02:07:35,"Which of these Olympians is most likely to perform a lutz, axel or toe loop jump?",1,Usain Bolt,False,B
2018-02-10 02:07:35,"Which of these Olympians is most likely to perform a lutz, axel or toe loop jump?",1,Kristi Yamaguchi,True,C
2018-02-10 02:09:09,From what country did the American colonies win their independence?,2,Japan,False,A
2018-02-10 02:09:09,From what country did the American colonies win their independence?,2,Wakanda,False,B
2018-02-10 02:09:09,From what country did the American colonies win their independence?,2,Great Britain,True,C
2018-02-10 02:09:53,Which of these animals is NOT native to Australia?,3,Capybara,True,A
2018-02-10 02:09:53,Which of these animals is NOT native to Australia?,3,Wallaby,False,B
2018-02-10 02:09:53,Which of these animals is NOT native to Australia?,3,Koala,False,C
2018-02-10 02:10:32,Which congressman participated in the Selma to Montgomery marches of 1965?,4,Cedric Richmond,False,A
2018-02-10 02:10:32,Which congressman participated in the Selma to Montgomery marches of 1965?,4,John Lewis,True,B
2018-02-10 02:10:32,Which congressman participated in the Selma to Montgomery marches of 1965?,4,Jason Lewis,False,C
2018-02-10 02:11:26,The Ark of the Covenant supposedly contains what religious artifact?,5,The Ten Commandments,True,A
2018-02-10 02:11:26,The Ark of the Covenant supposedly contains what religious artifact?,5,The Holy Grail,False,B
2018-02-10 02:11:26,The Ark of the Covenant supposedly contains what religious artifact?,5,Shroud of Turin,False,C
2018-02-10 02:13:14,Which of these actors is incapable of making a fist with his left hand?,6,Al Pacino,False,A
2018-02-10 02:13:14,Which of these actors is incapable of making a fist with his left hand?,6,Morgan Freeman,True,B
2018-02-10 02:13:14,Which of these actors is incapable of making a fist with his left hand?,6,Anthony Hopkins,False,C
2018-02-10 02:13:16,Which of these is NOT a term used in Olympic curling?,7,Hogged stone,False,A
2018-02-10 02:13:16,Which of these is NOT a term used in Olympic curling?,7,Burned stone,False,B
2018-02-10 02:13:16,Which of these is NOT a term used in Olympic curling?,7,Chunked stone,True,C
2018-02-10 02:13:52,The “Cha-Cha Slide” includes a dance move named after what cartoon character?,8,Scooby-Doo,False,A
2018-02-10 02:13:52,The “Cha-Cha Slide” includes a dance move named after what cartoon character?,8,Daffy Duck,False,B
2018-02-10 02:13:52,The “Cha-Cha Slide” includes a dance move named after what cartoon character?,8,Charlie Brown,True,C
2018-02-10 02:14:33,Portuguese is an official language of which country?,9,Equatorial Guinea,True,A
2018-02-10 02:14:33,Portuguese is an official language of which country?,9,Papua New Guinea,False,B
2018-02-10 02:14:33,Portuguese is an official language of which country?,9,Republic of Guinea,False,C
2018-02-10 02:15:16,"Among U.S. astronauts, what distinction does Sally Ride have?",10,Youngest to go to space,True,A
2018-02-10 02:15:16,"Among U.S. astronauts, what distinction does Sally Ride have?",10,Most missions flown,False,B
2018-02-10 02:15:16,"Among U.S. astronauts, what distinction does Sally Ride have?",10,,False,C
2018-02-10 02:15:52,Which chemical compound would you NOT use to create red and blue fireworks?,11,Sodium nitrate,True,A
2018-02-10 02:15:52,Which chemical compound would you NOT use to create red and blue fireworks?,11,Strontium carbonate,False,B
2018-02-10 02:15:52,Which chemical compound would you NOT use to create red and blue fireworks?,11,Copper chloride,False,C
2018-02-10 02:17:27,King Louis XIV’s Palace of Versailles contained over 150 pieces of furniture made entirely of what?,12,Silver,True,A
2018-02-10 02:17:27,King Louis XIV’s Palace of Versailles contained over 150 pieces of furniture made entirely of what?,12,Ivory,False,B
2018-02-10 02:17:27,King Louis XIV’s Palace of Versailles contained over 150 pieces of furniture made entirely of what?,12,Ebony,False,C
2018-02-11 02:07:21,Which of the following is NOT used to describe someone from that particular state?,1,Wisconsinian,True,A
2018-02-11 02:07:21,Which of the following is NOT used to describe someone from that particular state?,1,Utahn,False,B
2018-02-11 02:07:21,Which of the following is NOT used to describe someone from that particular state?,1,Connecticuter,False,C
2018-02-11 02:09:50,Lonnie Johnson accidentally created the Supersoaker while trying to build what?,2,Heat pump,True,A
2018-02-11 02:09:50,Lonnie Johnson accidentally created the Supersoaker while trying to build what?,2,Nerf Blaster rival,False,B
2018-02-11 02:09:50,Lonnie Johnson accidentally created the Supersoaker while trying to build what?,2,Efficient sprinklers,False,C
2018-02-11 02:10:45,"In gardening, what word refers to overall health and usability of soil?",3,Loam,False,A
2018-02-11 02:10:45,"In gardening, what word refers to overall health and usability of soil?",3,Tilth,True,B
2018-02-11 02:10:45,"In gardening, what word refers to overall health and usability of soil?",3,Humus,False,C
2018-02-11 02:11:31,Which type of musical composition is also an Olympic figure skating jump?,4,Sarabande,False,A
2018-02-11 02:11:31,Which type of musical composition is also an Olympic figure skating jump?,4,Bagatelle,False,B
2018-02-11 02:11:31,Which type of musical composition is also an Olympic figure skating jump?,4,Mazurka,True,C
